,Date,City,CO,NO2,SO2,O3,PM25,PM10,AQI
291,2025-01-13 03:00:00+00:00,Dubai,737,38.7,15.2,65,31.9,41.9,60.946663
292,2025-01-13 04:00:00+00:00,Dubai,685,45.7,20.3,61,42.8,52,61.18
293,2025-01-13 05:00:00+00:00,Dubai,621,51.7,26.3,61,42.3,52.9,61.503334
294,2025-01-13 06:00:00+00:00,Dubai,547,52,28.9,66,36.2,51.7,61.626667
295,2025-01-13 07:00:00+00:00,Dubai,449,41.8,24.6,80,29.3,53.2,61.47
296,2025-01-13 08:00:00+00:00,Dubai,341,25.9,16.7,99,24.8,53.7,61.263332
297,2025-01-13 09:00:00+00:00,Dubai,265,14.2,10.9,113,24.1,53.2,61.003334
298,2025-01-13 10:00:00+00:00,Dubai,242,11.2,9.5,117,24.7,55.2,60.723335
299,2025-01-13 11:00:00+00:00,Dubai,252,12.3,10.2,116,25.6,57.5,60.48333
300,2025-01-13 12:00:00+00:00,Dubai,277,13.9,11.6,108,22.7,48.7,60.39333
301,2025-01-13 13:00:00+00:00,Dubai,327,15.3,12.6,106,25,51.9,60.43333
302,2025-01-13 14:00:00+00:00,Dubai,392,17.2,14,102,27.2,55.6,60.566666
303,2025-01-13 15:00:00+00:00,Dubai,430,18.2,14.8,99,28.8,62.4,60.809998
304,2025-01-13 16:00:00+00:00,Dubai,417,17.6,14.4,96,29.5,71.7,61.170002
305,2025-01-13 17:00:00+00:00,Dubai,376,16.2,13.4,94,30.2,78,61.576668
306,2025-01-13 18:00:00+00:00,Dubai,341,15,12.5,92,30.3,78,61.98
307,2025-01-13 19:00:00+00:00,Dubai,321,14.4,11.9,91,30.3,75.9,62.32
308,2025-01-13 20:00:00+00:00,Dubai,306,14,11.4,90,31,74.7,62.573334
309,2025-01-13 21:00:00+00:00,Dubai,297,13.5,11,89,32,75.2,62.81
310,2025-01-13 22:00:00+00:00,Dubai,292,12.4,10.7,89,33.2,76.1,63.08
311,2025-01-13 23:00:00+00:00,Dubai,294,11.3,10.4,90,34.1,76.1,63.4
312,2025-01-14 00:00:00+00:00,Dubai,310,11.1,10.7,89,34,74.7,63.733334
313,2025-01-14 01:00:00+00:00,Dubai,351,13.3,11.2,86,34.5,75.7,64.05
314,2025-01-14 02:00:00+00:00,Dubai,406,16.4,11.9,82,34.7,75.2,64.71666
315,2025-01-14 03:00:00+00:00,Dubai,455,18.8,12.7,80,36.1,75.7,65.35333
316,2025-01-14 04:00:00+00:00,Dubai,501,20,13.9,81,38.4,77.3,65.916664
317,2025-01-14 05:00:00+00:00,Dubai,541,20.6,15.3,83,37.4,76.8,66.33833
318,2025-01-14 06:00:00+00:00,Dubai,543,20.4,16.1,87,34.9,77.5,66.73667
319,2025-01-14 07:00:00+00:00,Dubai,474,19,15.8,92,34.2,77.3,67.166664
320,2025-01-14 08:00:00+00:00,Dubai,367,16.9,14.9,98,38.6,87.8,67.56833
321,2025-01-14 09:00:00+00:00,Dubai,284,15.4,14,102,35.5,80.3,68.136665
322,2025-01-14 10:00:00+00:00,Dubai,242,14.8,13.2,105,35.3,79.6,68.58834
323,2025-01-14 11:00:00+00:00,Dubai,223,14.8,12.3,106,34.7,78,68.994995
324,2025-01-14 12:00:00+00:00,Dubai,242,14,10.8,99,32.1,72.9,69.33667
325,2025-01-14 13:00:00+00:00,Dubai,322,15.6,10.8,97,31.5,70.3,69.74
326,2025-01-14 14:00:00+00:00,Dubai,439,17.9,10.8,93,31.2,66.8,70.04668
327,2025-01-14 15:00:00+00:00,Dubai,533,20.2,11,90,31.2,64.3,70.23334
328,2025-01-14 16:00:00+00:00,Dubai,587,22.2,11.6,88,31.8,63.3,70.26501
329,2025-01-14 17:00:00+00:00,Dubai,618,24.1,12.5,86,33.4,63.8,70.12501
330,2025-01-14 18:00:00+00:00,Dubai,622,25.9,13.3,84,35.7,65.9,69.888336
331,2025-01-14 19:00:00+00:00,Dubai,585,27.7,13.8,83,38.1,68,69.68667
332,2025-01-14 20:00:00+00:00,Dubai,521,29.4,14.3,82,39.3,68.9,69.55501
333,2025-01-14 21:00:00+00:00,Dubai,460,31,14.8,80,39.2,68.7,69.458336
334,2025-01-14 22:00:00+00:00,Dubai,409,31.7,15.5,77,38.4,66.6,69.350006
335,2025-01-14 23:00:00+00:00,Dubai,363,32.2,16.2,72,37.1,62.4,69.19167
336,2025-01-15 00:00:00+00:00,Dubai,333,35.3,15.9,58,37.8,56.9,68.96333
337,2025-01-15 01:00:00+00:00,Dubai,327,40.2,15.8,46,36.8,52.5,68.66667
338,2025-01-15 02:00:00+00:00,Dubai,339,47.2,16.1,30,40.6,55.4,68.44666
339,2025-01-15 03:00:00+00:00,Dubai,358,53.4,18.7,19,47.8,61.7,68.64333
340,2025-01-15 04:00:00+00:00,Dubai,393,58.2,25.2,18,59.8,72.6,69.03333
341,2025-01-15 05:00:00+00:00,Dubai,436,62.3,34,22,70.5,83.1,69.746666
342,2025-01-15 06:00:00+00:00,Dubai,453,64.7,42.6,28,61.7,81.7,70.85
343,2025-01-15 07:00:00+00:00,Dubai,418,64.4,51.4,38,48.2,75.4,71.74333
344,2025-01-15 08:00:00+00:00,Dubai,357,62.5,59.9,50,43.8,74.3,72.21
345,2025-01-15 09:00:00+00:00,Dubai,320,61,64.2,60,42.1,72.2,72.38333
346,2025-01-15 10:00:00+00:00,Dubai,331,61.7,61.8,63,41,70.1,72.60333
347,2025-01-15 11:00:00+00:00,Dubai,366,62.9,55.1,64,40,67.5,72.793335
348,2025-01-15 12:00:00+00:00,Dubai,401,46.7,39.7,83,33.6,58.9,72.97
349,2025-01-15 13:00:00+00:00,Dubai,429,43.2,34.6,87,34.1,58.7,73.020004
350,2025-01-15 14:00:00+00:00,Dubai,458,38.3,27.5,92,33.9,57.4,73.10666
351,2025-01-15 15:00:00+00:00,Dubai,485,33.8,21.8,96,32.2,54.9,73.19666
352,2025-01-15 16:00:00+00:00,Dubai,517,30,18.7,99,30.5,52.4,73.229996
353,2025-01-15 17:00:00+00:00,Dubai,548,26.8,17,102,29.6,50.3,73.18666
354,2025-01-15 18:00:00+00:00,Dubai,554,25.1,16.4,102,29.5,49,73.06
355,2025-01-15 19:00:00+00:00,Dubai,521,26.1,17.1,98,30.2,48.7,72.853325
356,2025-01-15 20:00:00+00:00,Dubai,464,28.8,18.9,93,31.2,49.1,72.59
357,2025-01-15 21:00:00+00:00,Dubai,403,31.1,20.5,87,32.4,49.9,72.32
358,2025-01-15 22:00:00+00:00,Dubai,332,31.3,21.6,84,33.9,51.5,72.09334
359,2025-01-15 23:00:00+00:00,Dubai,257,31.1,22.5,82,35.9,52.9,71.94334
360,2025-01-16 00:00:00+00:00,Dubai,212,28.1,19.5,83,37.6,55.5,71.903336
361,2025-01-16 01:00:00+00:00,Dubai,219,39.5,20,65,38.1,55.1,71.896675
362,2025-01-16 02:00:00+00:00,Dubai,257,55.3,21.3,41,38.9,54,71.939995
363,2025-01-16 03:00:00+00:00,Dubai,299,67.2,25.6,25,49.8,60.8,71.88333
364,2025-01-16 04:00:00+00:00,Dubai,341,72.2,36.7,23,65.4,74.5,71.950005
365,2025-01-16 05:00:00+00:00,Dubai,388,73.5,50.9,29,65,75.4,72.13667
366,2025-01-16 06:00:00+00:00,Dubai,426,71.9,59.9,38,50.9,64.3,71.95334
367,2025-01-16 07:00:00+00:00,Dubai,457,67.2,60.1,51,45.2,61,71.59334
368,2025-01-16 08:00:00+00:00,Dubai,479,59.7,55.1,67,39.8,57.9,71.49334
369,2025-01-16 09:00:00+00:00,Dubai,476,51.4,47.9,82,34.3,54.4,71.36
370,2025-01-16 10:00:00+00:00,Dubai,418,41.8,37.8,97,32,52.7,71.1
371,2025-01-16 11:00:00+00:00,Dubai,335,31.5,25.6,111,30.9,51.8,70.8
372,2025-01-16 12:00:00+00:00,Dubai,294,25.9,19,106,32.9,56.5,70.496666
373,2025-01-16 13:00:00+00:00,Dubai,339,25.2,17.4,106,34.5,58.9,70.473335
374,2025-01-16 14:00:00+00:00,Dubai,425,24.1,15.2,106,35.2,59.6,70.48667
375,2025-01-16 15:00:00+00:00,Dubai,492,23.6,13.7,105,36.7,61.2,70.53001
376,2025-01-16 16:00:00+00:00,Dubai,512,24.1,13.5,103,37.5,62.2,70.68
377,2025-01-16 17:00:00+00:00,Dubai,511,25,14,100,37.8,62.2,70.91333
378,2025-01-16 18:00:00+00:00,Dubai,510,25.4,14.1,98,37.6,61.5,71.18667
379,2025-01-16 19:00:00+00:00,Dubai,520,24.7,13.2,98,37.4,60.5,71.45667
380,2025-01-16 20:00:00+00:00,Dubai,528,23.5,12,98,37,59.4,71.69667
381,2025-01-16 21:00:00+00:00,Dubai,517,22.4,11.2,98,36,57.3,71.89
382,2025-01-16 22:00:00+00:00,Dubai,468,21.1,11.1,97,34.8,53.6,72.01
383,2025-01-16 23:00:00+00:00,Dubai,400,20,11.5,95,33.6,49.4,72.04001
384,2025-01-17 00:00:00+00:00,Dubai,349,17.5,11.7,94,31.5,45.4,71.96333
385,2025-01-17 01:00:00+00:00,Dubai,331,20.7,13.1,90,31.3,44.8,71.76
386,2025-01-17 02:00:00+00:00,Dubai,331,25.1,15.1,84,32,45.6,71.53333
387,2025-01-17 03:00:00+00:00,Dubai,342,28.9,17.1,80,34.7,47.8,71.30333
388,2025-01-17 04:00:00+00:00,Dubai,369,31.9,19.5,78,39.5,51.8,70.8
389,2025-01-17 05:00:00+00:00,Dubai,408,34.2,21.9,78,41,53.9,69.93667
390,2025-01-17 06:00:00+00:00,Dubai,435,34.3,22.8,83,39.1,54.2,69.136665
391,2025-01-17 07:00:00+00:00,Dubai,440,30.2,20.7,97,37.1,55.8,68.74333
392,2025-01-17 08:00:00+00:00,Dubai,433,23.9,17.1,115,36.6,56,68.47333
393,2025-01-17 09:00:00+00:00,Dubai,428,19.3,14.8,129,37.4,56.3,68.36666
394,2025-01-17 10:00:00+00:00,Dubai,411,18.1,15.2,135,38.4,57,68.46999
395,2025-01-17 11:00:00+00:00,Dubai,396,18.7,17,137,39,57,68.683334
396,2025-01-17 12:00:00+00:00,Dubai,430,22.4,18.8,130,57.3,86.8,68.95333
397,2025-01-17 13:00:00+00:00,Dubai,579,24.8,20.4,124,56.7,84.3,69.76666
398,2025-01-17 14:00:00+00:00,Dubai,778,28.1,22.6,116,56,82.2,70.50666
399,2025-01-17 15:00:00+00:00,Dubai,879,30.7,24.5,108,55.8,80.1,71.2
400,2025-01-17 16:00:00+00:00,Dubai,791,32,25.9,101,54.5,77.3,71.83667
401,2025-01-17 17:00:00+00:00,Dubai,606,32.5,26.9,95,52.7,74,72.40333
402,2025-01-17 18:00:00+00:00,Dubai,453,33,27,89,51.2,70.5,72.9
403,2025-01-17 19:00:00+00:00,Dubai,380,33.9,25.5,83,50.6,67.1,73.35334
404,2025-01-17 20:00:00+00:00,Dubai,340,34.8,23,77,49.5,63.1,73.79333
405,2025-01-17 21:00:00+00:00,Dubai,316,34.2,21.1,73,46.2,58.4,74.21
406,2025-01-17 22:00:00+00:00,Dubai,306,31.1,20.4,71,42.7,59.3,74.55
407,2025-01-17 23:00:00+00:00,Dubai,313,26.7,20.3,71,41.8,71.9,74.81333
408,2025-01-18 00:00:00+00:00,Dubai,331,24,19.1,70,43.2,82.9,75.08666
409,2025-01-18 01:00:00+00:00,Dubai,368,22,17.1,76,46.6,97.6,75.47667
410,2025-01-18 02:00:00+00:00,Dubai,417,19.1,14.4,84,40.7,75,75.986664
411,2025-01-18 03:00:00+00:00,Dubai,451,16.7,12.6,93,33.5,56,76.276665
412,2025-01-18 04:00:00+00:00,Dubai,465,15.4,12.7,102,30.9,49.6,76.236664
413,2025-01-18 05:00:00+00:00,Dubai,465,14.6,13.7,111,30.3,47.4,75.950005
414,2025-01-18 06:00:00+00:00,Dubai,444,13.6,13.9,117,27.8,45.5,75.59333
415,2025-01-18 07:00:00+00:00,Dubai,383,12.1,12.6,120,28.4,49.1,75.21667
416,2025-01-18 08:00:00+00:00,Dubai,301,10.5,10.5,121,30.3,58.1,74.92667
417,2025-01-18 09:00:00+00:00,Dubai,242,9.3,8.7,120,31.1,65.7,74.71666
418,2025-01-18 10:00:00+00:00,Dubai,229,8.8,7.4,118,30.4,68.7,74.50667
419,2025-01-18 11:00:00+00:00,Dubai,239,8.8,6.4,114,28.6,65.2,74.240005
420,2025-01-18 12:00:00+00:00,Dubai,256,9.1,6,106,27.4,59.4,73.89333
421,2025-01-18 13:00:00+00:00,Dubai,278,9.9,6.6,105,25.1,50.2,72.89667
422,2025-01-18 14:00:00+00:00,Dubai,307,11.1,7.4,103,23.8,44.8,71.84333
423,2025-01-18 15:00:00+00:00,Dubai,322,11.6,8,102,22.4,41.6,70.77
424,2025-01-18 16:00:00+00:00,Dubai,312,11,8.3,103,20.7,39,69.65667
425,2025-01-18 17:00:00+00:00,Dubai,289,9.8,8.3,104,19.6,37.4,68.53
426,2025-01-18 18:00:00+00:00,Dubai,271,8.8,8.3,105,19.3,36.7,67.42667
427,2025-01-18 19:00:00+00:00,Dubai,264,8.3,8.1,106,20.2,38.1,66.363335
428,2025-01-18 20:00:00+00:00,Dubai,262,8.1,7.8,107,20.7,39.1,65.35
429,2025-01-18 21:00:00+00:00,Dubai,261,7.9,7.6,107,21.4,40.6,64.39
430,2025-01-18 22:00:00+00:00,Dubai,258,7.6,7.4,107,21.8,41.6,63.56333
431,2025-01-18 23:00:00+00:00,Dubai,256,7.3,7.3,107,21.9,41.4,62.86667
432,2025-01-19 00:00:00+00:00,Dubai,264,7.5,7.2,105,21.7,40.3,62.20333
433,2025-01-19 01:00:00+00:00,Dubai,293,9.5,7.8,101,21.2,38.4,61.486668
434,2025-01-19 02:00:00+00:00,Dubai,332,12.3,8.5,95,21.2,37.5,60.64
435,2025-01-19 03:00:00+00:00,Dubai,349,14.2,9.1,92,22.1,38,59.950012
436,2025-01-19 04:00:00+00:00,Dubai,324,14.3,9.3,93,23.6,38.9,58.049995
437,2025-01-19 05:00:00+00:00,Dubai,277,13.5,9.2,97,23,38.5,56.83332
438,2025-01-19 06:00:00+00:00,Dubai,242,12.5,9.1,101,20.4,36.8,55.61667
439,2025-01-19 07:00:00+00:00,Dubai,232,11.5,8.8,105,19.7,36,54.38334
440,2025-01-19 08:00:00+00:00,Dubai,233,10.4,8.5,110,20.4,36.3,52.933342
441,2025-01-19 09:00:00+00:00,Dubai,236,9.6,8.1,113,20.8,37.1,51.283348
442,2025-01-19 10:00:00+00:00,Dubai,232,9.3,7.7,115,21,38.9,50
443,2025-01-19 11:00:00+00:00,Dubai,229,9.2,7.2,116,21.5,42,50.666664
444,2025-01-19 12:00:00+00:00,Dubai,242,9.2,6.8,110,21.4,45.4,46.816673
445,2025-01-19 13:00:00+00:00,Dubai,290,10,6.8,109,21.6,50.8,46
446,2025-01-19 14:00:00+00:00,Dubai,354,11.1,6.8,106,22.3,58.2,45.23333
447,2025-01-19 15:00:00+00:00,Dubai,395,12,6.9,105,23.3,66.6,44.98333
448,2025-01-19 16:00:00+00:00,Dubai,392,12.4,7,105,24.2,74.5,45.133324
449,2025-01-19 17:00:00+00:00,Dubai,365,12.5,7.1,105,24.8,80.3,45.75833
450,2025-01-19 18:00:00+00:00,Dubai,342,12.4,7.2,105,25,82.9,49.333336
451,2025-01-19 19:00:00+00:00,Dubai,331,12.1,7.4,105,24.6,82.7,53.183342
452,2025-01-19 20:00:00+00:00,Dubai,324,11.5,7.5,105,23.9,79.4,56.899994
453,2025-01-19 21:00:00+00:00,Dubai,317,10.9,7.6,105,22.6,73.1,60.051666
454,2025-01-19 22:00:00+00:00,Dubai,308,10,7.5,105,21.2,66.4,60.593334
455,2025-01-19 23:00:00+00:00,Dubai,299,9.1,7.2,105,20.2,60.8,61.006664
456,2025-01-20 00:00:00+00:00,Dubai,302,9.9,7.9,105,20.5,59.6,61.329998
457,2025-01-20 01:00:00+00:00,Dubai,326,11.2,7.8,103,20.1,57.7,61.65167
458,2025-01-20 02:00:00+00:00,Dubai,361,13,7.6,100,20.1,55.6,61.973335
459,2025-01-20 03:00:00+00:00,Dubai,384,14.1,7.6,99,21.5,55.1,62.275
460,2025-01-20 04:00:00+00:00,Dubai,385,13.9,7.9,101,23.7,55.2,62.56
461,2025-01-20 05:00:00+00:00,Dubai,373,13,8.3,104,22.4,52.2,62.831665
462,2025-01-20 06:00:00+00:00,Dubai,353,12.1,8.6,107,19.3,47.7,63.059998
463,2025-01-20 07:00:00+00:00,Dubai,321,11.4,8.7,109,19.3,44.2,63.24166
464,2025-01-20 08:00:00+00:00,Dubai,281,10.7,8.7,110,19.6,40.9,63.37833
465,2025-01-20 09:00:00+00:00,Dubai,252,10.3,8.6,111,19.7,36.9,63.454994
466,2025-01-20 10:00:00+00:00,Dubai,238,10.4,8.5,112,19.3,32.4,63.451668
467,2025-01-20 11:00:00+00:00,Dubai,234,10.9,8.4,112,18.4,28.5,63.34333
468,2025-01-20 12:00:00+00:00,Dubai,247,11.5,8.1,105,18.1,29.5,63.11833
469,2025-01-20 13:00:00+00:00,Dubai,289,13,8.4,103,18,28.9,62.853333
470,2025-01-20 14:00:00+00:00,Dubai,348,15,8.7,101,18.2,29,62.48833
471,2025-01-20 15:00:00+00:00,Dubai,387,16.4,9,99,19,31.1,62.001667
472,2025-01-20 16:00:00+00:00,Dubai,388,16.5,9.1,99,19.5,33.6,61.410004
473,2025-01-20 17:00:00+00:00,Dubai,369,15.9,9.1,99,20.3,36.2,60.728336
474,2025-01-20 18:00:00+00:00,Dubai,351,15.2,8.9,99,20.8,38,59.966667
475,2025-01-20 19:00:00+00:00,Dubai,342,14.6,8.5,99,20.9,38.6,56.225006
476,2025-01-20 20:00:00+00:00,Dubai,333,13.8,7.9,98,20.3,38,52.55001
477,2025-01-20 21:00:00+00:00,Dubai,320,13,7.5,98,19.2,37,49.100006
478,2025-01-20 22:00:00+00:00,Dubai,295,11.8,7.3,99,18.2,37.6,46.091675
479,2025-01-20 23:00:00+00:00,Dubai,265,10.5,7.2,100,17.7,41.3,43.691673
480,2025-01-21 00:00:00+00:00,Dubai,248,11.3,9.7,100,16.5,35.7,42.066666
481,2025-01-21 01:00:00+00:00,Dubai,256,11.6,9.2,100,17.7,47.4,40.074997
482,2025-01-21 02:00:00+00:00,Dubai,276,12,8.6,101,18.9,57.5,40.666664
483,2025-01-21 03:00:00+00:00,Dubai,287,12,8.1,103,20.8,65.2,42
484,2025-01-21 04:00:00+00:00,Dubai,278,11.1,7.8,106,22.8,69.4,44
485,2025-01-21 05:00:00+00:00,Dubai,259,9.8,7.7,110,22.2,68.5,46.666664
486,2025-01-21 06:00:00+00:00,Dubai,243,8.7,7.5,114,19.3,65.4,49.333336
487,2025-01-21 07:00:00+00:00,Dubai,234,8.1,7.3,117,18.3,60.3,51.333332
488,2025-01-21 08:00:00+00:00,Dubai,229,7.6,7,120,17.9,56.6,53.333336
489,2025-01-21 09:00:00+00:00,Dubai,225,7.5,6.9,121,18.3,58.3,54
490,2025-01-21 10:00:00+00:00,Dubai,223,7.7,6.9,121,18.9,60.5,54
491,2025-01-21 11:00:00+00:00,Dubai,223,8.2,7,120,19,60.8,53.333336
492,2025-01-21 12:00:00+00:00,Dubai,227,8.3,6.7,114,17.5,55.2,53.700012
493,2025-01-21 13:00:00+00:00,Dubai,241,8.8,6.6,111,17.7,52.6,55.841675
494,2025-01-21 14:00:00+00:00,Dubai,260,9.4,6.5,108,17.5,49,57.816658
495,2025-01-21 15:00:00+00:00,Dubai,268,9.7,6.4,105,16.5,44,59.48333
496,2025-01-21 16:00:00+00:00,Dubai,257,9.1,6.1,105,14.7,37.6,60.111664
497,2025-01-21 17:00:00+00:00,Dubai,235,8.2,5.7,106,12.8,31.2,60.178333
498,2025-01-21 18:00:00+00:00,Dubai,218,7.5,5.6,107,11.9,27.8,60.094994
499,2025-01-21 19:00:00+00:00,Dubai,210,7.3,5.9,108,12,27,59.624992
500,2025-01-21 20:00:00+00:00,Dubai,207,7.4,6.3,109,12.1,26.2,58.658325
501,2025-01-21 21:00:00+00:00,Dubai,207,7.6,6.8,109,12.5,26.1,57.674988
502,2025-01-21 22:00:00+00:00,Dubai,206,7,6.9,110,13.2,26.8,56.766655
503,2025-01-21 23:00:00+00:00,Dubai,209,6.5,7,110,14.5,29.3,55.86666
504,2025-01-22 00:00:00+00:00,Dubai,223,8.4,7.8,106,15.9,32.8,54.86667
505,2025-01-22 01:00:00+00:00,Dubai,262,14.4,9.7,97,17.8,36.3,54.625008
506,2025-01-22 02:00:00+00:00,Dubai,314,22.9,12.6,83,19.3,38.8,53.700005
507,2025-01-22 03:00:00+00:00,Dubai,346,31.5,16.6,72,23.8,42.1,52.14167
508,2025-01-22 04:00:00+00:00,Dubai,344,41.6,23.8,62,32.2,47.7,50.216652
509,2025-01-22 05:00:00+00:00,Dubai,323,51.8,32.2,54,36.6,52.7,48.408318
510,2025-01-22 06:00:00+00:00,Dubai,296,55.2,35.9,54,30.2,55.2,47.091652
511,2025-01-22 07:00:00+00:00,Dubai,260,45.7,30.5,69,26,57.2,46.24166
512,2025-01-22 08:00:00+00:00,Dubai,218,29.3,20.5,92,22.4,58.3,45.98333
513,2025-01-22 09:00:00+00:00,Dubai,193,17.6,13.1,109,23.9,65.7,46.125
514,2025-01-22 10:00:00+00:00,Dubai,197,15.7,11.7,115,25,67.8,50
515,2025-01-22 11:00:00+00:00,Dubai,218,18.5,13,115,24.2,58,50
516,2025-01-22 12:00:00+00:00,Dubai,248,23,14.5,112,20.2,34.5,48
517,2025-01-22 13:00:00+00:00,Dubai,292,26,14.5,106,23.2,35.2,45.391663
518,2025-01-22 14:00:00+00:00,Dubai,343,30.5,14.6,97,23.8,34.6,43.941666
519,2025-01-22 15:00:00+00:00,Dubai,377,35.7,14.9,87,25.8,34.7,42.74166
520,2025-01-22 16:00:00+00:00,Dubai,379,41.8,15.8,75,28.3,33.9,42.333336
521,2025-01-22 17:00:00+00:00,Dubai,363,48.6,16.9,62,29.6,33.9,44.6
522,2025-01-22 18:00:00+00:00,Dubai,341,55.3,18,49,30.3,33.5,47.399994
523,2025-01-22 19:00:00+00:00,Dubai,315,62.5,18.8,36,32.6,35.4,50.466652
524,2025-01-22 20:00:00+00:00,Dubai,283,69.6,19.6,24,35.6,39.6,53.899994
525,2025-01-22 21:00:00+00:00,Dubai,256,73.7,20.1,15,37.7,44.2,57.816658
526,2025-01-22 22:00:00+00:00,Dubai,235,73.5,20.6,12,38.2,44.9,60.40333
527,2025-01-22 23:00:00+00:00,Dubai,218,70.3,20.9,13,36.2,42.4,61.236668
528,2025-01-23 00:00:00+00:00,Dubai,208,53.9,16.7,27,30.7,37.3,61.96
529,2025-01-23 01:00:00+00:00,Dubai,210,50.3,16.4,28,31.4,51,62.45333
530,2025-01-23 02:00:00+00:00,Dubai,218,45.2,15.9,29,33.2,80.6,62.90667
531,2025-01-23 03:00:00+00:00,Dubai,225,40.8,16,33,37.5,113.4,63.37
532,2025-01-23 04:00:00+00:00,Dubai,228,38.4,17.4,40,44.2,137.4,63.826668
533,2025-01-23 05:00:00+00:00,Dubai,229,36.7,19.3,49,45.1,147.6,64.22667
534,2025-01-23 06:00:00+00:00,Dubai,224,33.7,19.7,60,37.8,140.2,64.51
535,2025-01-23 07:00:00+00:00,Dubai,208,27.4,17.1,75,28.4,125.7,64.763336
536,2025-01-23 08:00:00+00:00,Dubai,186,19.8,13,92,26.2,131.8,65.496666
537,2025-01-23 09:00:00+00:00,Dubai,171,15.2,10.4,103,26.2,131.8,66.721664
538,2025-01-23 10:00:00+00:00,Dubai,159,15.8,10.7,106,26.2,126.7,67.82333
539,2025-01-23 11:00:00+00:00,Dubai,154,19.3,12.4,103,25.6,112,68.805
540,2025-01-23 12:00:00+00:00,Dubai,182,18.5,11.7,104,24.2,98.5,69.705
541,2025-01-23 13:00:00+00:00,Dubai,280,29.3,13.2,90,26.8,73.3,70.77167
542,2025-01-23 14:00:00+00:00,Dubai,411,44.1,15.4,70,29.4,58.9,71.40667
543,2025-01-23 15:00:00+00:00,Dubai,483,55.3,17.3,54,31.3,58.7,71.81167
544,2025-01-23 16:00:00+00:00,Dubai,440,59.5,18.8,45,34,76.8,72.21167
545,2025-01-23 17:00:00+00:00,Dubai,339,60.1,19.9,40,37.1,102,72.92667
546,2025-01-23 18:00:00+00:00,Dubai,261,59.4,20.3,37,39.6,111.3,74.06167
547,2025-01-23 19:00:00+00:00,Dubai,242,57.6,19.3,34,39.3,101.5,75.35834
548,2025-01-23 20:00:00+00:00,Dubai,247,54.5,17.4,33,36.4,81,76.46
549,2025-01-23 21:00:00+00:00,Dubai,246,51.4,15.9,33,32.6,60.3,77.15
550,2025-01-23 22:00:00+00:00,Dubai,226,48.1,15,34,29,46.1,77.418335
551,2025-01-23 23:00:00+00:00,Dubai,200,44.8,14.4,35,26.5,38.4,77.43834
552,2025-01-24 00:00:00+00:00,Dubai,187,44.9,14.9,34,25.3,37.5,77.371666
553,2025-01-24 01:00:00+00:00,Dubai,194,47.2,15.4,31,24.2,36.2,77.375
554,2025-01-24 02:00:00+00:00,Dubai,214,50.4,16.3,26,24.3,37.5,77.128334
555,2025-01-24 03:00:00+00:00,Dubai,234,52.9,18.1,25,28.1,42.6,76.409996
556,2025-01-24 04:00:00+00:00,Dubai,259,55,22.2,28,36.8,52,75.23001
557,2025-01-24 05:00:00+00:00,Dubai,285,56.5,27.3,34,43.9,61.5,73.80667
558,2025-01-24 06:00:00+00:00,Dubai,291,55,30.1,43,36.6,61.2,72.371666
559,2025-01-24 07:00:00+00:00,Dubai,255,47.5,28.2,57,29.3,66.4,71.055
560,2025-01-24 08:00:00+00:00,Dubai,199,37,24.1,73,27.7,80.6,70.066666
561,2025-01-24 09:00:00+00:00,Dubai,168,30.1,21.4,84,29.1,95,69.21333
562,2025-01-24 10:00:00+00:00,Dubai,186,30.8,22.6,86,32,103.8,68.6
563,2025-01-24 11:00:00+00:00,Dubai,230,35.1,25.3,82,33.1,100.8,68.21833
564,2025-01-24 12:00:00+00:00,Dubai,276,35.8,23.3,84,27.6,75.7,68.03167
565,2025-01-24 13:00:00+00:00,Dubai,330,35.5,21.9,83,29.9,75.4,67.651665
566,2025-01-24 14:00:00+00:00,Dubai,387,35.1,20,81,28.4,68.7,67.68667
567,2025-01-24 15:00:00+00:00,Dubai,410,33.9,18.2,81,25.3,60.1,67.85
568,2025-01-24 16:00:00+00:00,Dubai,372,30.6,16.5,85,21.7,53.2,67.87334
569,2025-01-24 17:00:00+00:00,Dubai,300,26.5,14.9,89,20,48.7,67.48
570,2025-01-24 18:00:00+00:00,Dubai,244,25.8,14.2,89,20.4,46.8,66.59166
571,2025-01-24 19:00:00+00:00,Dubai,220,31.2,15.2,79,23.2,48.2,65.51666
572,2025-01-24 20:00:00+00:00,Dubai,212,39.9,17.2,64,27.9,51.1,64.62833
573,2025-01-24 21:00:00+00:00,Dubai,214,47.6,18.7,50,31.8,55.8,64.13
574,2025-01-24 22:00:00+00:00,Dubai,229,53,19.2,39,34.3,59.6,64.055
575,2025-01-24 23:00:00+00:00,Dubai,254,57.3,19.2,29,35.7,65.9,64.28
576,2025-01-25 00:00:00+00:00,Dubai,278,67.3,17.4,12,37.7,70.3,64.73833
577,2025-01-25 01:00:00+00:00,Dubai,296,66.5,17.2,9,38.1,81.3,65.285
578,2025-01-25 02:00:00+00:00,Dubai,312,65.3,17,4,38.9,86.4,66.03667
579,2025-01-25 03:00:00+00:00,Dubai,332,63.5,18.2,4,42.8,89.9,66.85167
580,2025-01-25 04:00:00+00:00,Dubai,355,60.3,21.2,10,52.7,97.1,67.64001
581,2025-01-25 05:00:00+00:00,Dubai,381,56.5,25.6,20,58.9,110.4,68.39166
